transaction_id,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
6976dd48efb1454eaaf6263221699630,20.397287312672,0.16078159229144,0.296876480206978,1,0,0,1,0
e026ce60bd7c45cbb306c54081260777,2.90882092846711,0.402553115924837,0.15270803713976,1,0,1,1,0
b4a06d2973eb49679c3f0333395d541a,9.73919801702805,2.56092838783422,1.90782694368915,1,0,0,1,0
f5d8753fedcc460e9674c796352a2f2f,5.99330255070982,0.593933691825959,1.38783689496709,1,0,0,1,0
5ae381fc8579412da87917e8147aba4f,8.80747890367876,0.0694648327623213,1.92345064120525,1,0,0,0,0
dafd3d4cc1f74944be7c2176b1c096b9,1.32742714233638,3.15165002561162,0.138214596369731,0,0,0,1,0
1f8828ec4f4b4823a301f99dce174f32,1.816786590901,0.233723283814123,0.613488539957244,0,0,0,1,0
1981f98d20154b74b1958a2173f5c60f,12.6828826843055,10.3697402323317,4.47812502127241,1,0,0,1,1
d8b67b608b464bc1a84316fd5f9750f3,93.5594738565216,0.147682741673259,0.212639528978397,1,0,1,0,0
c16bc87b3fd14dfb8c50f29fdb05bf19,58.0462901641266,3.39583808893969,2.76646974750699,1,0,0,1,0
da8e823f6f674269a1123d3462092436,4.61894946667718,1.80199917239665,1.47586158156222,1,1,0,1,0
1ea1839d3a68410f81fa9ecad82815b9,17.8831930794231,4.04276097566292,0.372309626004979,1,0,0,1,0
83bc724e559443e0ace6667a9e71e424,20.3321940668601,0.821494569406457,0.743370626506499,1,0,0,1,0
6a1ad22686484813b3f1d88ee9e5e9a6,3.51125449590964,3.15071271006282,0.3126690185543,1,0,1,0,0
1fc4df81d5a74021b9690bdef06016b5,28.8196090399034,0.249653432014942,0.104802559564523,1,0,0,1,0
fe0a313b39dc480799d99f3570b4fe96,1.46977394283013,0.902974041521236,1.79333284336906,0,1,0,1,0
365e7280be8f45f0bd1d8b8adeacae1d,27.641731181888,0.806584556980061,1.5080629236166,1,0,0,0,0
90255ff3a57e422baca98cab786bc6ec,1.36029384898573,0.55673417558991,1.19015702273108,0,0,0,1,0
aa2e2c89b6144762b78740246b330893,17.3626023085341,1.1174758352795,1.01626353857181,1,0,0,0,0
50b546af619649e0ba78216f2fc2677f,3.69075933092594,3.20768749675651,0.184035487978702,1,1,0,0,0
8bddc71bf61b4e1a91339216981c5a37,12.1706149502583,0.537699928664421,0.578877070198172,1,1,1,0,0
774ad46cf68148aeaedcef1a82bf987e,2.89890559068567,0.451386138300601,0.255075803953775,1,0,0,1,0
6fe5b0a23eb24398a72708ce5568c8f8,41.8749810097283,0.104399360115776,0.50683306521889,1,1,0,1,0
1429360c902a46669cc93bc4490f2a22,3.1959125655729,1.28727041691993,3.6116962263354,1,0,0,1,0
d89fcc0127a54382a9bf75e74e7106c5,19.0269061276099,0.403631191000077,0.891636904741807,1,0,0,1,0
dc79ef0ee14644ae9fd006c0a8cf934d,42.1714687911155,0.300753852197164,1.48320385378384,1,1,0,1,0
bdc2a24e0f8b4e98b29a4556849978b3,7.26138858725287,0.502813484062143,3.12528312583542,1,1,0,0,0
10dd3dedff9e422da09c389b6da7257d,25.4392337694945,0.809396243940301,3.85561022051226,1,1,0,0,0
ae53a2971f774848b7c3e7e38afb139f,3.02574512750083,0.0282873087033182,2.11227797402136,1,0,0,1,0
82464dce181b46b8a1b69425cbf7d170,5.77785332705129,4.36934230979779,2.97396906175103,1,0,0,1,0
9d4b3ce65976491e895b3b8171371be1,6.94085414402982,0.0759114367043919,2.53103568888596,1,1,0,0,0
a602fc52189348f28ee482da10927e84,3.76675164376204,2.83283829564011,0.516892600328344,1,1,0,1,0
14a40a975f26498f8ee6533297cb73b5,6.03661679638742,0.0985539506277298,0.298854797954669,1,0,0,0,0
21fe97babc6948dcaf30d3d0d3ddc6e8,0.602136556400255,0.190878582412423,2.52748876419069,0,0,0,1,0
16d9e76ea19b4264aa9b40bc940294d2,41.1755813217203,1.40712047411003,0.334791966269831,1,0,0,1,0
5664819453a1488fbaa30eb118392560,0.29248713147093,0.602973997803757,0.222354546135904,0,1,0,0,0
b0075d5cb61940669f622fcce1d0ed60,80.0108047103615,7.63514676573168,0.293217233561365,1,1,0,0,0
22b47bf4a73b4330bd3dcbd8553eacdf,25.4183440797082,0.100028110946811,1.48294664023084,1,0,0,1,0
05b2be665f7545808543ab0fe77a0a95,60.3569703128786,4.95229985688795,1.46245569720108,1,0,1,1,0
c5b75a8732fb42d6897c4761ab1dec1c,8.01400662412079,0.364294608166375,2.83541341643182,1,1,0,1,0
434b8c71818442c48add960351a0ab1a,14.4637005009035,0.315561029789681,15.7441455636708,1,0,0,1,1
a427dbf24d99439ca2efee07dae35c2c,2.12158344543752,0.895086076399194,0.80188425094731,1,1,1,1,0
f2a5d05db2c94bc49825b19bc8ac5cc1,20.7475121488059,1.79767730022964,0.633812302534244,1,1,0,1,0
f880898d57fd459891499c55fb60fee4,24.7003343911647,0.570589884900559,0.748726378424504,1,1,0,0,0
241a331fbd7a4a478a9ddba7e368a503,45.3087744604272,0.756733375429256,3.40593960547246,1,0,1,1,0
1312f56e4ed14ef68d09da36dab325a9,36.3458312172716,1.09799218471551,11.3682741093335,1,1,1,1,0
1f7dd5792d8743eb8a408e05ba427447,6.56608004722976,8.61220691247157,2.13209284082192,1,1,1,1,0
731d530b781d41a0b3c65df539ba4238,37.5530727988206,0.427253450544509,1.49249613448623,1,0,0,1,0
8de5e2ae1bfa4d028ef8122d809fa9e4,16.0380402747203,43.5672295728098,0.631262725841437,1,0,0,1,0
b719cbe247e74c059a4585710f8da502,3.5099902129504,11.8130588309869,2.08870621880418,1,1,0,1,0
6aeb91b21acb41ea95a1623136a0c6d1,7.87083246546933,0.410577081227709,0.663768909864539,1,0,0,1,0
f99fbc7d9cfe44f5b901a367bff452d2,2.53955204388731,2.51950257261027,0.0851426260071254,1,1,1,1,0
f28af6ae4dd54a2c80221bbf585b52c0,9.47856489363083,0.291179134214678,1.10378513735184,1,1,0,0,0
e1e42e9070e6483b9ce5996e2fc37774,15.7629785513797,1.04991385738817,0.368515231471958,1,0,0,0,0
b62445b341e04277b9262255915f69c9,3.67642815437857,3.38753589779407,1.14052603061578,1,0,0,1,0
d6d3c40682a2438fb60ff4c809d5100f,3.37955816230622,0.855194970731063,0.30457795275456,1,0,0,0,0
2ccd1badf0444617860b3724ceeb5b09,16.9279386879596,0.651791747648057,0.293582913115954,1,0,0,1,0
9581a63808ac4dd09313ac38c135d09e,5.65240934904319,0.317362657882056,0.898673134155422,1,0,0,1,0
6ab4bb61c7ca414aae8590a03b63edcb,51.2115905276693,1.32506367537128,0.166804096239682,1,0,0,0,0
21d45d7904cf46f69e3cb20814141685,28.2473867249796,2.17289343077595,1.15229415131406,1,0,0,1,0
23f686ef04a64affb764a257164c4ee3,2.41269618697043,1.41835029285099,0.804909491464423,1,0,0,0,0
d8d07b5881584eab910ef5d7d43bb1f3,17.6523676421055,2.66647447255295,0.572458898105807,1,0,0,0,0
b0a27010ec32429db868de91853c38e2,2.07128223051023,1.77528240374058,2.09577392976884,1,1,0,1,0
6d27ae5fb20340649a60e9ee8052db4c,27.9882152296142,0.0438028499151432,3.18501223663672,1,0,0,1,0
8b1bce994ff243188671f3556af56b64,80.6775050921633,36.5594723813543,0.997665384838928,1,0,0,0,0
ccd288a322c4484885c8e88d290d4a43,44.619131181572,0.043284653712813,1.68810079179025,1,1,0,0,0
d6cc98a89c874740b68963532f49121c,59.0372023163002,8.53089874005354,0.10446862408395,1,0,0,1,0
c217ca5044d441e588dffbcb7f25227f,3.36169164332899,0.992322286294403,0.760532604130373,1,1,0,0,0
8ead8bbfb8754bde90aea0f82d79de29,5.65474605264751,84.2604535015559,0.296981067214986,1,1,1,1,0
c94d8ac9a76346dfba91eec41231e18c,9.92488619485009,5.62163207668276,5.91543300152761,1,0,0,0,0
5370e41fe6a54dc3969f734fcc5de366,8.70065248091113,0.125501635987007,1.02452943374875,1,0,0,0,0
fef3504f5b9f4ad98e0b61587acb1ef4,20.1312755203547,11.9699670745138,0.637836874459409,1,0,0,0,0
7282fa167b2b44f5849ea349059ea85c,7.18035551045593,0.564854611710268,0.203679678618821,1,0,0,1,0
6d820457077f456a9d57893989853d7c,13.4589319455277,2.18560497526049,3.569119480924,1,1,1,1,0
64bea018f6284fca91aa1ae6d48cd9ba,5.03291346182136,1.39527932205964,0.63125672551425,1,1,0,1,0
69d55916791743a9b3d37ed68e09201e,5.4753818891225,0.0211924357730891,0.233758180472179,1,0,0,1,0
20a33feca1374ac890f3b542832690cf,1.75543258662832,1.80620685869136,2.23710843168339,0,0,1,1,0
ed843181ca414f4ca4fde118cb489c7a,3.11198524282205,3.92672779087305,3.44238830512711,1,1,0,1,0
173310c299214b649106defcc0ffc117,40.898506914252,0.779803250573044,0.381775826137075,1,0,0,1,0
38630f6bc48341a1955825faa4078210,76.2340338411532,4.22538247966044,11.8385918094965,1,0,0,1,1
9cf9b1403f07471784ee9d714ad6cc5e,1.88670447063548,1.40255841128852,0.888784092229157,0,1,0,1,0
92a06bd95d414a57aca9945f94646407,4.36361972494004,21.0436123805883,0.562322441120466,1,0,0,0,0
e998d773e033471cb023ee2821978ae3,12.5302259942934,1.72432100888422,3.75501852434149,1,0,0,1,0
4f47f8e5e0cb43479c5c8f1cae349d35,31.6219737063062,1.04111667117534,0.233450602510997,1,0,0,1,0
3083c66b17064ce3852ef847de88a520,23.0595085593986,0.723287702031845,0.292119165391611,1,0,0,1,0
1a2ac84e4cf74546b07eae651b207980,1.31930541738979,0.169309085565699,10.3957629105661,0,1,0,1,1
5d4d7af295f24421bd41ef6ad6289553,32.0895885445024,0.0975825134286767,3.27181861224743,1,0,0,1,0
f115944efc274b1b87524d2994214ed9,0.830334284478049,6.15037726433195,0.394259189025992,0,0,0,0,0
e6e19cdd185944a3b779f1c964544f85,3.19000574637696,0.125611173349582,2.02778464016137,1,0,0,1,0
e081ccf7716443559f2f9a90dabe068e,50.818106556467,0.188653785174862,0.892741067387418,1,1,0,0,0
0c736bc8e6a24fe4a3f03c86cc8c3239,5.49777783383049,7.48853499443799,0.710990544913554,1,1,0,1,0
3cebb7b868904303a58676523347f5c9,106.816373128691,2.17171348271773,0.516872962739692,1,1,0,1,0
3a2c9c1b8dc4416293c4316d47b004f8,2.63390169283521,0.11765863626569,0.972405222486174,1,0,0,1,0
42ea4c9383414d4e844c3b41a4ab68be,8.10849468018857,2.23269633785807,0.105619860567257,1,1,0,0,0
6da384a68f0246c3843500392f479f3e,10.9868104593508,0.151509389118299,1.45694667383756,1,1,0,1,0
2771fc50ec124ec6a0c6c500ca1257e2,6.3631802348657,23.5393993783103,1.01199025628353,1,0,0,1,0
05c2dd164b954d8399009fbc9afb453c,19.9218937856453,56.7212533683013,1.65887411311841,1,0,0,1,1
7a3ad17b6e5e4b24b02c72327129fd57,35.1899235521937,0.59423118473367,0.739875698400404,1,0,0,1,0
a8ff7454bfea474e8366cdef76881dd8,28.1692679270482,0.330463127663983,1.49888678071814,1,1,0,1,0
388648efb3104b8084146aba720d7093,55.2770831553346,0.727401632575468,1.76478781964543,1,0,0,0,0
c7dec7778b1d4f008f30855733c662b6,8.98914133751466,0.0170555729764667,1.1526671719522,1,0,0,1,0
81d35feecc4f4f6f8f5a719a097ec8ef,13.4922993539685,1.10580176197967,1.75985454540069,1,0,0,0,0
b0106a2fd02543b5a3a3012cfaf8477b,9.31429037321723,0.966732352862258,3.4517540354039,1,0,0,1,0
e43b6fde45624915a9ae1b01daf01c3e,3.26954316120497,1.76850165656056,3.64458952303656,1,0,0,1,0
8bdff75b39db41669c41c0e2bc8f4725,13.5328460690184,0.849018898109246,0.966543870308026,1,0,0,1,0
481a2bdd85684b68b44e789bf37faebc,0.12090798968412,14.2720471964139,1.6806410729618,0,0,0,0,0
56a30d6e64cc456bb021cbcfc257512a,63.1282010396539,0.134313800707177,1.42131050116338,1,0,0,0,0
b77ac3d02cb64ed49b3c6efcf915cba4,21.2560855802753,0.531877870841572,0.73217426478157,1,0,0,0,0
bc9665e712b84775a162be085a51e871,5.78594566906328,2.48802910903118,0.902157265708942,1,1,0,0,0
8dc6e03e25cd431c8ddf00544cb3f262,3.32497166867582,6.02744194075293,5.17311036494606,1,0,0,1,1
683623921cae4ddf9526d658bfe88a9d,1.40557421034641,0.403363584461684,0.307622123137443,0,0,1,1,0
3a6c7bc644494070ac541384c3fc46c4,39.0698184291628,25.1292882378065,0.842063270131414,1,0,0,1,0
6338acbe9aac4ec8b7fadbc24d0e9b9f,1.3799998604785,0.170099587598965,1.19210869975351,0,0,0,1,0
4ccb4c4471144691877b3d8a677c305e,0.517862980376943,0.42971400568404,1.00525822940878,0,1,0,1,0
b0f124e309b943ee9a5095f55ddc2a17,7.23659530738957,0.0247506371447205,1.0983824557606,1,0,0,1,0
1587beaac30047afb3774cd7099234eb,2.49813224018994,0.217672215138913,0.948654170416666,1,0,0,1,0
be07f2a5e01e42fda0e8e559b7ad3a33,3.81649928946878,0.439558101577915,2.85294875381975,1,0,0,1,0
4af3980f2a17485a9b7c3de73baf5531,2.34552382027762,3.49428625396021,1.05876420592433,1,1,0,1,0
789f28322f21400eb78478cd95ef7921,36.1443131630354,0.532494164565602,0.335986590512423,1,0,0,1,0
332f8d18d3e7483a85cff6461611d9d8,1.82601699936059,1.27736348976855,0.814874888912154,0,0,0,1,0
d539826ff0794a45b0f1ad6b1b0c4e07,24.2159953160894,8.06523974141735,2.20569313257929,1,0,0,1,0
adfe9498275341389b71fb4de25fb48f,60.3787899857529,1.60531121171923,0.306691991086935,1,0,0,1,0
55a07c4ea5044f0d9fc75c49abbb4cbe,42.0502599416225,0.936770521225314,3.93980305888676,1,0,0,0,0
442e53b03e014bc89f0ced512d5454c7,10.5267308751858,31.7845836857576,1.44715148397967,1,0,0,1,0
db05aea96b3c48aabd87c4633ab689fa,6.0343051838657,0.499742052735968,0.222642352179619,1,0,0,1,0
9a86b6bdee3e4f6fad19698c60a522a1,31.5327068042215,0.550511915414845,0.843053158530092,1,0,0,1,0
f7cefd6683e74cb8aaacdb72f579a790,16.3493715540777,0.42235126968847,1.49905144281898,1,0,1,1,0
10c7405818c141dd98b0867323e48314,1.00397400679439,12.8972067194597,35.4313186471387,0,0,0,1,1
c343d0da85904850bfcc5a974d3f4c26,70.4740471136167,0.845572115190114,0.201477815842548,1,0,0,0,0
035f41bcab314dfdb93f0d9d7e203b49,35.5511084838312,0.273581297922379,0.848806997219205,1,0,0,0,0
5ca82599663540518802db893903893d,32.576445399227,0.441929949448239,28.240313912791,1,0,0,1,1
8c497be030e0444d9bab327c52ec32e2,21.8403305575896,0.0635022309728891,1.39944243011593,1,0,0,0,0
b231ae3a7905425598cc2f6910248d00,108.923229681985,0.0610855455167652,0.647083779550261,1,0,0,1,1
fa2f3ed358294808b8520b99fd722ccf,43.0464004909767,0.451213385195509,2.72122791062182,1,0,1,0,0
84bcc1e18368469aa3fff5b62cd3a90a,1.16023031650969,1.68736117582532,1.56340515781111,0,1,1,1,0
20210e1eaad34f14af10d60a009082d2,15.0452816161333,3.69725732307086,0.854266267778898,1,1,0,0,0
21603bb22cb54ab3bc1cfbc2e7df8b5d,17.0455079339162,4.42285412065843,2.48663443220202,1,1,1,1,0
3406e3e697a64043b7b4062fb2733677,7.76369136159922,4.34321283844843,4.93006043522151,1,0,1,1,0
9e959ce132a24aec8df74fc86f1c1e09,13.9296190403099,0.58091011453581,1.44189792485281,1,0,0,0,0
7585750ad0b6453eae62b50f3967851d,39.5913645497306,1.0931194399604,6.64661659298967,1,0,0,1,1
e663381a2acf49438134f31cfc63195f,10.5815226595545,1.14677355143698,0.760688866596826,1,0,0,1,0
d620e784ef15468f9b67051fac67d71b,1.03821592919382,2.58198017612562,1.19954129966379,0,0,0,1,0
814d13947b0049eb86a3fc2de11c633f,0.286549554587403,0.100958703754049,0.0590563000842493,0,0,0,1,0
689339b1dc7a4e7c98a68b3259adce99,10.2884518588254,4.52610240341828,0.243571587107362,1,1,0,0,0
6d90b78859794948b5709f21fd7a042b,19.6361860723865,2.16298875552319,0.865566674823179,1,0,0,1,0
ac42eaec414d46da8d03a3a21b437ae1,105.40253528023,1.20141869921114,2.67719239614749,1,0,0,0,0
813ced69b6e74c41bce9f89d77dbabaf,192.222665315586,0.60586057684246,1.46890110106902,1,0,0,0,0
9860c59d17c94f63ad5a83e6d8f19d52,37.0639412846563,2.94487109556304,0.4899974975653,1,1,0,0,0
b717ba3f41cf44cdb850d6331cf751c9,10.3069998329248,2.7448288314131,0.392474353139138,1,0,0,0,0
637e7faeb26b452da393729d161e764a,27.504776862641,0.558372310778374,3.82938035923226,1,0,1,0,0
2860f3e3c31e4dfb91e2c3af8f5ecb3f,3.10649190276961,1.61716672821272,1.15229298272977,1,1,0,0,0
11591f1dfdd24bb299e23dd0fb9ca1f8,58.273977096521,67.8265096119785,1.49442536701374,1,0,1,1,0
3c6337a272b7474a91293b732b1e5df2,0.768726080537716,0.625852574697759,5.7424158750631,0,0,0,1,1
67d4ee10327b4dc48f7af21a285267a8,127.718936420837,0.661523098824245,2.95913861776375,1,0,0,0,0
42c3232c1093482597898315f58b5677,11.1472397973048,1.26010679960831,0.697285629473057,1,1,0,0,0
57fddc519a8a448dab5d150ee7658a63,3.75071371027911,0.0654846145830944,0.330453732550713,1,0,0,1,0
ca3c029a6dfd4dc5ad78c6060b6a9a73,3.33147871559025,6.87974608141203,5.1626887200916,1,0,0,1,1
56d40fe5430343d2af8bb7ed63492c1c,6.09111714306207,0.769907522887695,1.87518407240177,1,1,0,1,0
c2a436244db1423297f8ed74617d1dba,6.72958716216363,0.580641492509044,3.37874745142514,1,0,0,1,0
ce00fd83f2d6445eab7b119d6c1c2ad9,51.3581501261955,4.40109320321386,0.256147639959084,1,0,0,1,0
5f9ef2f3e0664817ae53afa998bed4fd,17.1450989965226,3.90372051426291,1.50982667486987,1,0,0,1,0
8ea2648f0baf442d8f0f85874b720a8a,18.8456963559797,0.958895121376969,2.82723268709963,1,0,0,1,0
3292ff49b49447db9f7095bbddba0af5,16.2988055401651,0.393139917183481,1.04518809469677,1,1,0,1,0
0ad73c2cb8074ea5ab0266ba48d667d3,15.1197384906965,0.0912077907150267,0.794041904689501,1,0,0,1,0
2150e6ea887b4776990691fd5a64ba14,1.40574601133731,0.644080735844554,0.956838571732024,0,0,0,0,0
aa51ed8714714c97a11952eb595b7869,0.402236476635721,1.53295587123626,0.9712335430997,0,0,0,1,0
093283c049e54b1e9bd096c5743b7c20,2.95077333927322,0.385061489958621,0.945800373610694,1,1,0,1,0
ac9d0f713d86428e8ce0531892e9b48a,52.1981440486737,1.23394302885851,0.684642034957606,1,0,0,1,0
1a0ad7f9344249b5b93f0ba4290d46a1,29.6499844016787,0.0537353091297195,3.1847960627778,1,0,0,0,0
6c07d354a56c46e58c2da7a0058fb5a4,2.55881671230149,0.62923289077691,0.26318408066618,1,0,0,1,0
ec70a3dc36c54193bf20b0060513c686,272.506283541646,1.63671930486988,0.499145818544284,1,1,0,1,0
bec99be6e2b449ea915bf4144048d782,8.3937926207185,1.64172570764759,0.668769210225404,1,0,0,1,0
edc282450571484e9377e050e0be5469,1.30768616862292,4.41315496808869,5.88400216297752,0,0,0,1,1
2a2c21b778574af48f948f85957f3128,43.5225256765944,20.0559043708566,1.79205302772211,1,0,0,1,0
d3acbb658a09499ca6112f104a387161,17.9021997553365,0.706343192574969,0.680819117091172,1,1,0,1,0
4b957b15a0384ee08342ce8e98ec058d,98.8043612523229,0.0754153040240011,1.1154306092485,1,0,0,1,0
7c1866b36fca41448540fcf930d6b2d2,20.9315520642864,4.11429363232679,3.31154995742559,1,0,0,0,0
09dc8cd09a0e405686ef97ff0ca84e4d,15.0173062675658,13.0953857694714,0.838166028050026,1,0,0,1,0
21efa8739d2d48e7b8d4397e94f3599d,7.81567493164656,17.5987834614482,0.415999172447878,1,0,0,1,0
fb35e8ff5ec44dafb2f30c1f959435d4,4.19824014995744,0.0993094173952177,0.120427168260475,1,1,0,1,0
f3e941e609c04c22b164a284be535609,97.231470581997,0.36061718047483,0.202079487685243,1,1,0,1,0
b45130c708394e39a8a898cc888170e7,3.87712995955962,4.68525948642186,0.791618101698845,1,1,0,1,0
fc4e30fad5484e1eacd33f6a729d1100,0.727412767998338,1.52711816834165,0.732543909634669,0,0,0,1,0
fd8c0c1d06404331b09b3b4587a3aeee,54.1519447312351,0.0921639062953991,0.445248109070756,1,1,0,0,0
21de5733376448eca0094ef7cb916a14,0.463276201175843,2.18065560912047,0.748575396965709,0,0,0,1,0
215b2d486f804d0686d370984336e5c9,1.75650833212254,3.60830079435241,0.602787768841819,0,0,0,1,0
1c6d8e9faafc436e8f87a96eb4f8fff9,15.047333270553,9.43569590863518,0.503800204775992,1,0,0,1,0
45607292114f4dae9d593388a23ddda3,35.6604105442711,0.926888836208314,11.5989914129576,1,1,0,0,0
413e21fd62f24943983a598edff31dec,14.0362153657218,3.16003760352034,0.916378627146346,1,0,0,0,0
fdf825a640ab41038ee460692d8abfae,6.40505299123891,0.404325692561176,2.33771553802113,1,0,0,1,0
4448017862e644cfbf90eeee55283017,0.320084572535386,2.01598647296687,3.91284270642776,0,1,0,1,0
2602a29fce874cf38b56234652fdd44a,5.09712711812366,0.632635869381223,0.526045013465389,1,0,0,1,0
7b4251c895e6475d873ca9c44ba23c7b,107.705818440437,0.584988896034365,1.15716798011121,1,1,0,1,0
dbccabefcccc44b28b3b04899717aeaf,10.819952196566,0.143257982341787,0.885422779630359,1,0,0,0,0
895ce51ba61f483c8dbcd12884451ee2,12.4138741334681,1.55952343451035,1.02509789918416,1,1,0,1,0
c10004f483584c9893a5b017a54307c4,82.4548620895715,0.645198646273801,0.262381256427535,1,1,1,0,0
5afee7917c1f469a9f56a07a51b82a87,1.47193207784736,0.0252124322446258,0.881576627512401,0,1,0,0,0
727f20a6bc814ae4bcbfa83a3dcfaa23,2.77892232897842,3.61356474210205,1.41202947800803,1,0,0,1,0
00692411391247ec85eb2479c83bdad6,197.56532825656,1.2825456096378,2.69965690001265,1,0,0,1,1
ed9c28f3bf144cd3961d00e34cdb0c55,87.8252979945552,0.110552491917867,0.128266735945903,1,0,0,1,0
ec58d9e4c3ee4897ab6214be575bef10,16.8889672256202,0.0825995956185976,0.36736046251962,1,0,0,1,0
a272d940a88648adb438db630a0d0f43,23.2672149311161,2.08817926227436,0.901703639932136,1,0,0,1,0
c8e5107a80e8437da0fbc94b73d71f7c,2.90816024500251,1.08953312202633,0.546283202118973,1,1,0,0,0
e9321846c07b4eed9754956802e8831b,4.28919380818404,1.41117589167534,2.28865932848679,1,1,1,1,0
34a56f3810eb4a8b978ad5065a1165a4,2.11714867909525,0.138306247039774,1.87174023067382,1,0,0,1,0
5c3f761f7cdc4d808def547c686ca30e,28.6348557402924,0.799744075126984,1.12682375381604,1,0,0,1,0
1c79ef18253a460c8f60ce6811543ecf,1.97329695809611,25.1832920470332,0.88142572088645,1,1,0,0,0
77f021068e274e6f9d0bda2210ce29da,1.70784533451781,0.328122183839059,24.1749102577145,0,0,0,1,1
6673353f74974def9243d401880ed433,6.11564357098148,1.79931038852883,0.171872288539813,1,1,0,1,0
ab94430b4fdb499ba22e2c6584bbe5e0,48.2402989265625,5.79896241359019,2.10692948157962,1,0,0,0,0
4581d65f2f6f4513b4987a0756e52a4d,2.0327525136918,32.2019545024441,0.404037536632182,1,1,0,1,0
ca3effa66f554bfdab2783a813e87eb2,1.4900668523482,31.7191138969736,0.342353495139051,0,1,0,1,0
48f1f66051df40bf95dc7a5e8ce9ae4a,55.2625395172551,0.622812723442672,0.612125477513776,1,0,0,1,0
31f12bc9941f432b86c0217218f10d04,14.697717029939,4.02255173215065,0.48812664417515,1,1,0,0,0
89bd859e800341c487cf45f1060904e3,15.6756513821353,5.48044581059752,0.798053123668377,1,0,0,0,0
5b0046e56891424ea69411611bf59070,6.91725833754428,0.188140100402988,1.21505286412615,1,0,0,0,0
51f424bf30304d30a653846784a0e010,45.0434762586862,10.1768632855414,4.45769602315719,1,0,0,0,0
04dd087ea4e947439fe22bf4c37809b1,47.0821269669325,1.60703246000541,4.42033759827089,1,0,0,1,1
eac1519cc9a944b385cb7f8b6add062b,2.18847876495633,1.3826591348031,0.508352162570923,1,0,0,1,0
c97702c756b1495583d070b9f678ff40,28.436938669176,0.14708154281755,1.02169846473318,1,1,0,1,0
81bf9b25398c4c49b814ea2cbc3171bb,10.0884618445925,0.0772055965133485,2.38211104537871,1,1,0,0,0
a292c15c30e04b44b5d2b575ae5aac13,14.5376581092601,0.387871339468327,0.289533381558512,1,0,0,1,0
e6aec05d9fb04f65a396bfe75f03f29f,199.256772137207,13.7502756117941,1.01856670007819,1,0,0,1,1
49ca564e33d24eedb88658edd7e5f633,9.44132903528009,0.368432976256988,0.410507757107016,1,0,0,1,0
4f65be3342464a8183c8172587d2817f,3.37533509276989,0.517866422955546,0.463578970366561,1,0,0,0,0
ecbd868aed6f4007bf6e177d695d085a,18.2383417129195,0.187908922054675,0.176597876849195,1,0,0,0,0
48c1e03ae824400bbe5fa2c62b02c887,0.973204680548978,0.147069877628592,0.555312299882668,0,0,0,1,0
d9f1433f62494d81860009d7860b6f0f,20.7952533766148,0.303489855113457,3.12552192665711,1,0,0,1,0
c8a06a63cda84a9cb97633f9bf54ed8c,19.8117263168524,0.451130963828683,4.01916811500152,1,0,0,1,1
75ffbe690de147e18a6bb40623e19a4f,46.0735590996354,0.529415774975986,0.248126653928823,1,0,0,1,0
c43c6450b716478db962eb7c12626f15,104.366572853298,5.22652815896877,0.326138557663997,1,1,0,1,0
481a58a1ad134c408ff93cfd04bc6364,60.2526936063918,5.56442561602034,5.44331939483847,1,0,0,1,1
89cb82ceffae47b4868583b7a91cb58d,15.6595972962662,2.43642345823968,1.67909512593575,1,1,0,0,0
19ec2fc4a52d4dc38847149354555812,26.1956706655358,2.61004311882149,2.21328657601678,1,1,0,1,0
bdaa19aec0a84a7abef66749da8140c2,2.65162050337986,0.798541770028041,3.2549552956412,1,0,0,0,0
2a3b25134d5742b699d76b2d3f2e8a35,10.9951628763007,0.526611937883542,0.64077576039118,1,1,1,1,0
63da0e6e33dc4cd5baef07a87e3a937e,14.204384240499,0.0218454930875032,0.581310622058991,1,0,0,1,0
06dc18e53dcb4f50a1f44748d6fa61a6,3.31227462616967,6.21460754973101,0.836896361406963,1,1,0,0,0
4d47001802b74ee5bf4b93ff1fc8fcc6,12.3513254039029,0.0803020824999799,1.23538648886495,1,1,0,1,0
c7d2bb5ceb1a4f87aaf7b1b6fc197add,2.88867291874305,1.70030786182075,9.93168364601678,1,0,1,1,0
320b2ee50ac140478d057a4c119fccdd,24.286957970402,0.131395390922038,0.77253241576875,1,0,0,1,0
5315c54720d841a18882569a587d065a,2.03744755543395,0.33210300877387,3.67262452124658,1,0,0,1,0
cd2f20f38a8e419c9fa0d6bbd2130c31,4.25129180949093,0.0762238033292285,0.954673601144591,1,1,0,0,0
e39ca72ba150410a848afd30045f0c6c,18.6578946388024,0.47985499446653,0.855816924709096,1,0,0,1,0
1ee0acc7b6014e3f9b42f5a5445c08af,6.05455883814156,0.186388745592994,1.96966180206133,1,0,0,0,0
41e01c4c442a4a03a49f625949befed9,24.3651930430708,0.767230542591052,0.669491834136139,1,1,0,1,0
aa344fcd39ce4114badf8fe34a1e3123,7.59099800946884,0.922893892966991,2.66350617840082,1,0,0,1,0
75e8c367bd414ab4bd96a170dd3db809,13.0315345912176,0.369211905432215,0.579487602429699,1,0,0,1,0
127d31a9773241778c41ddc3a9c9f277,39.9171029967017,5.34237343594019,0.495799774782826,1,0,0,1,0
